#INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Study name,BernVR_Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Name,ID50_edit - Planet_3_audio_recordingID_50,Id: 0133782c-44ec-4424-a79b-51b6e76e3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Age,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Gender,MALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Respondent Group,Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#iMotions version,10.0.37450.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Current culture,en-GB English (United Kingdom),File encoding: System.Text.UTF8Encoding+UTF8EncodingSealed,Date format: dd/MM/yyyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Recording time,Date: 25/06/2024,Time: 14:24:40.197 +02:00,Unix time: 1719318280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Export time,Date: 25/06/2024,Time: 14:30:55.496 +02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Sensor info,audEERING Voice Analysis Respondent, Manufacturer: audEERING, Modality: Audio analysis (audEERING Voice Analysis), audEERING SDK version: 3.9.1, Latency: 0 milliseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Device,,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent,audEERING Voice Analysis Respondent
#Device,,,,,,,,,,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce,audEERING devAIce
#Provided By,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING,audEERING
#Category,Timestamp,Event Source,Slideshow,Slideshow,Slideshow,Slideshow,Slideshow,Event Source,,Voice analysis(Voice activity detection),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Emotion),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Prosody),Voice analysis(Speaker attributes),Voice analysis(Speaker attributes),Voice analysis(Speaker attributes),Voice analysis(Speaker attributes)
#Description,iMotions synchronization timestamp. Relative to data recording start,Can be used to filter data from: SlideEvents,Slide & Media events: Start/Stop,Type of stimulus,Stimulus duration fx video length,Reason slide was changed,Name of stimulus,Can be used to filter data from: audEERING Voice Analysis Respondent,0=Generated 1=Start Segment 2=End Segment,1 or 0 indicating if a voice is active or not,How angry the speaker sounds (0 to 1),How happy the speaker sounds (0 to 1),How neutral the speaker sounds (0 to 1),How sad the speaker sounds (0 to 1),How activated the speaker sounds (-1 to 1),How dominant the speaker sounds (-1 to 1),Speech valence (-1 to 1),"Minimum of the extracted fundamental frequency (F0) values, in Hz.","Maximum of the extracted fundamental frequency (F0) values, in Hz.","Average (arithmetic mean) of the extracted fundamental frequency (F0) values, in Hz.","Variation (standard deviation) of the extracted fundamental frequency (F0) values, in Hz.",Minimum of the extracted loudness values.,Maximum of the extracted loudness values.,Average (arithmetic mean) of the extracted loudness values.,Variation (standard deviation) of the extracted loudness values.,Speaking rate in syllables per second.,Variation (standard deviation of temporal distance between consecutive syllables in seconds) of the speaking rate.,"Score measuring monotonicity/liveliness of speech, based on variation of pitch.",Score indicating confidence voice is male (range 0…1 or NaN).,Score indicating confidence voice is female (range 0…1 or NaN).,Score indicating confidence voice is a child (range 0…1 or NaN).,"Predicted age of the speaker in years, or NaN."
#Unit,Millisecond,,,,Millisecond,,,,,,,,,,,,,Hertz,Hertz,Hertz,Hertz,,,,,Syllables per second,Syllables per second,,,,,
#Short unit,ms,,,,ms,,,,,,,,,,,,,Hz,Hz,Hz,Hz,,,,,syllable/s,syllable/s,,,,,
#Group,,Event Source,,,,,,Event Source,Other,Voice activity detection,Emotion categorical model,Emotion categorical model,Emotion categorical model,Emotion categorical model,Emotion dimensional model,Emotion dimensional model,Emotion dimensional model,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Prosody,Speaker Attributes,Speaker Attributes,Speaker Attributes,Speaker Attributes
#Display name,,,,,,,,,,Voice active,Anger,Happiness,Neutrality,Sadness,Activation,Dominance,Valence,Fundamental frequency minimum,Fundamental frequency maximum,Fundamental frequency average,Fundamental frequency standard deviation,Loudness minimum,Loudness maximum,Loudness average,Loudness standard deviation,Speaking rate,Speaking rate variation,Intonation score,Male confidence,Female confidence,Child confidence,Estimated age
#Channel identifier,iMotions_Synchronization_Timestamp,Eventsource_Slideevents,SE_SlideEvent,SE_StimulusType,SE_Duration,SE_CollectionPhase,SE_SourceStimuliName,Eventsource_Audeering_Voice_Analysis_Respondent,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource,SampleType,Voice_Active,Voice_Anger,Voice_Happiness,Voice_Neutrality,Voice_Sadness,Voice_Activation,Voice_Dominance,Voice_Valence,Voice_F0_minimum,Voice_F0_maximum,Voice_F0_average,Voice_F0_variation,Voice_Loudness_minimum,Voice_Loudness_maximum,Voice_Loudness_average,Voice_Loudness_variation,Voice_Speaking_Rate,Voice_Speaking_Rate_Variation,Voice_Intonation,Voice_Gender_Male_confidence,Voice_Gender_Female_confidence,Voice_Gender_Child_confidence,Voice_Age
1034,102100,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1035,102200,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1036,102300,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1037,102400,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1038,102500,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1039,102600,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1040,102700,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1041,102800,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1042,102900,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1043,103000,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1044,103100,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1045,103200,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1046,103300,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1047,103400,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1048,103500,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1049,103600,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1050,103700,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1051,103800,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1052,103900,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1053,104000,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1054,104100,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1055,104200,,,,,,Voice Recording,1,0,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1056,104300,,,,,,Voice Recording,1,2,1,0.029483502313971267,0.95403497349299526,0.015832707087748858,0.00064881710528466195,0.61596798896789551,0.24156749248504639,-0.11070644855499268,196.64083862304688,296.44155883789062,260.67147827148438,24.858919143676758,0.078686214983463287,2.8840277194976807,0.82279491424560547,0.66700494289398193,5.696202278137207,0.021858129650354385,0.58991485834121704,0.99927139282226562,0.0007268744520843029,1.6225668559854967E-06,45.921863555908203
1057,104400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1058,104500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1059,104600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1060,104700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1061,104800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1062,104900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1063,105000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1064,105100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1065,105200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1066,105300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1067,105400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1068,105500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1069,105600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1070,105700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1071,105800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1072,105900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1073,106000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1074,106100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1075,106200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1076,106300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1077,106400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1078,106500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1079,106600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1080,106700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1081,106800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1082,106900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1083,107000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1084,107100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1085,107200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1086,107300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1087,107400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1088,107500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1089,107600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1090,107700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1091,107800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1092,107900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1093,108000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1094,108100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1095,108200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1096,108300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1097,108400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1098,108500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1099,108600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1100,108700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1101,108800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1102,108900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1103,109000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1104,109100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1105,109200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1106,109300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1107,109400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1108,109500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1109,109600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1110,109700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1111,109800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1112,109900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1113,110000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1114,110100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1115,110200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1116,110300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1117,110400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1118,110500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1119,110600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1120,110700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1121,110800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1122,110900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1123,111000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1124,111100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1125,111200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1126,111300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1127,111400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1128,111500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1129,111600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1130,111700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1131,111800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1132,111900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1133,112000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1134,112100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1135,112200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1136,112300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1137,112400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1138,112500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1139,112600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1140,112700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1141,112800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1142,112900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1143,113000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1144,113100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1145,113200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1146,113300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1147,113400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1148,113500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1149,113600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1150,113700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1151,113800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1152,113900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1153,114000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1154,114100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1155,114200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1156,114300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1157,114400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1158,114500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1159,114600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1160,114700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1161,114800,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1162,114900,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1163,115000,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1164,115100,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1165,115200,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1166,115300,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1167,115400,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1168,115500,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1169,115600,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
1170,115700,,,,,,Voice Recording,1,0,0,,,,,,,,,,,,,,,,,,,,,,
